movie_id,imdb_id,poster_url,overview,cast
870,tt0120357,https://m.media-amazon.com/images/M/MV5BNzA1YWViZGUtMmE1OC00ZGNjLWJiZWMtZDMyYTU2OWRjOWFiXkEyXkFqcGc@._V1_SX300.jpg,"At the discovery of his ability to work miracles, Juvenal becomes a media sensation, but now he's prone to those who want to exploit him.","Bridget Fonda, Christopher Walken, Skeet Ulrich"
871,tt0120434,https://m.media-amazon.com/images/M/MV5BMTQwZmVkMGUtMWEzNi00N2MzLThkMDItZDI2YjJiYzMxZDEzXkEyXkFqcGc@._V1_SX300.jpg,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.","Chevy Chase, Beverly D'Angelo, Randy Quaid"
872,tt0119572,https://m.media-amazon.com/images/M/MV5BZTUxMzNmMmUtMDNmZC00MDhkLWJiMmEtNzhlYjY5ZDg3M2Q3XkEyXkFqcGc@._V1_SX300.jpg,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Mosley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their fri...","Larenz Tate, Nia Long, Isaiah Washington"
873,tt0119896,https://m.media-amazon.com/images/M/MV5BZDVkM2I3ZTgtNmQ0YS00M2M3LWJhMzYtOWJjZjA3ZWRmOGY4XkEyXkFqcGc@._V1_SX300.jpg,"Shy awkward young Mercer Advertising Agency executive Kate Mosley's life becomes increasingly complicated when she attempts to impress her boss by pretending to be engaged to wedding photographer Nick, whom she has just met.","Jennifer Aniston, Jay Mohr, Kevin Bacon"
874,tt0118818,https://m.media-amazon.com/images/M/MV5BYjg0N2Q0ZDQtMjVlNS00MTYyLWJkOGEtNTM3NTcwNDlhM2ZkXkEyXkFqcGc@._V1_SX300.jpg,Two young women reunite and rekindle their friendship after having said goodbye at their college graduation six years earlier.,"Katrin Cartlidge, Lynda Steadman, Kate Byers"
875,tt0120112,https://m.media-amazon.com/images/M/MV5BNTU1ZWFkMWUtMWI3Mi00MjFlLWFlNzUtMDQxNmViZTNlNWQyXkEyXkFqcGc@._V1_SX300.jpg,"After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.","Sean Penn, Robin Wright, John Travolta"
876,tt0119695,https://m.media-amazon.com/images/M/MV5BY2JjM2I0YmMtMzQ3MC00MTc0LWI1MTEtZDVlNTMyMmU0YThhXkEyXkFqcGc@._V1_SX300.jpg,"Sought by police and criminals, a small-time hustler makes a deal with a TV newsman for protection.","Charlie Sheen, Chris Tucker, Heather Locklear"
877,tt0119086,https://m.media-amazon.com/images/M/MV5BY2YyYzNhMjEtNTJhZC00MjZlLWJhNDAtMDFlY2I1MDkyM2VmXkEyXkFqcGc@._V1_SX300.jpg,"A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.","Alicia Silverstone, Benicio Del Toro, Christopher Walken"
878,tt0120317,https://m.media-amazon.com/images/M/MV5BNDhiNjU5NGMtYmYxMS00Mjg3LTliNjktMTRhZDY2YWYxOWEzXkEyXkFqcGc@._V1_SX300.jpg,"A maid is kidnapped and scratches a message onto D.C. the cat's collar and when his owner Patti discovers this, she plays amateur detective with the help of D.C. to try to find the culprits.","Christina Ricci, Doug E. Doug, Dean Jones"
879,tt0119874,https://m.media-amazon.com/images/M/MV5BZGJkYTc0ZDAtZWY0Ny00OTg0LWIyMmEtOTY2OTgyYmU3NzRmXkEyXkFqcGc@._V1_SX300.jpg,A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.,"George Clooney, Nicole Kidman, Marcel Iures"
880,tt0120169,https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@._V1_SX300.jpg,"One person can keep a family together and, when that one person is gone, a family can be torn apart.","Vanessa Williams, Vivica A. Fox, Nia Long"
881,tt0119695,https://m.media-amazon.com/images/M/MV5BY2JjM2I0YmMtMzQ3MC00MTc0LWI1MTEtZDVlNTMyMmU0YThhXkEyXkFqcGc@._V1_SX300.jpg,"Sought by police and criminals, a small-time hustler makes a deal with a TV newsman for protection.","Charlie Sheen, Chris Tucker, Heather Locklear"
882,tt0120481,https://m.media-amazon.com/images/M/MV5BNzY3YzVhNzEtZGI2Zi00NGVmLWE2MGQtYTA1NjRmMjMzM2UxXkEyXkFqcGc@._V1_SX300.jpg,"In this adaptation of the Henry James novel set in 19th-century New York City, a wealthy spinster with an overbearing father is pursued by a handsome fortune hunter who may be only after her money.","Jennifer Jason Leigh, Albert Finney, Maggie Smith"
883,tt0120303,https://m.media-amazon.com/images/M/MV5BZjA1MDljOTItZWVkMC00Nzg2LTg1MmItMzcyZDllMDU2Y2RkXkEyXkFqcGc@._V1_SX300.jpg,"A loner befriends a local celebrity, Billy Magic, but he soon begins to tell lies in order to maintain the friendship and the newfound status.","Kevin Bacon, Brad Renfro, Maximilian Schell"
884,tt0120539,https://m.media-amazon.com/images/M/MV5BNzdjMzYzM2ItMzVmOC00NDcyLWE3YjgtNTQ2ZDQ0ZjQ2YmZkXkEyXkFqcGc@._V1_SX300.jpg,"This film documents Neil Young and Crazy Horse's 1996 concert tour. Jim Jarmusch interviews the band about their long history, and we see backstage footage from the 1970s and 1980s.","Neil Young, Jim Jarmusch, Ralph Molina"
885,tt0119891,https://m.media-amazon.com/images/M/MV5BYzA0NjY2OTEtMGNiZS00NDFiLWI2M2UtY2ExMzNmNTAzYzU4XkEyXkFqcGc@._V1_SX300.jpg,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.","Peter O'Toole, Rose McGowan, Joanna Going"
886,tt0119535,https://m.media-amazon.com/images/M/MV5BOTJkYWE2ODYtMDUxOC00ZWY4LTk4YTQtNWIxNzMwZjRiN2YxXkEyXkFqcGc@._V1_SX300.jpg,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case.","Cameron Diaz, Ewan McGregor, Holly Hunter"
887,tt0119080,https://m.media-amazon.com/images/M/MV5BMzA4NmEyOWUtYjQ4Yi00MWU1LTk1YTUtZDM2NGVjOTgzYmVkXkEyXkFqcGc@._V1_SX300.jpg,"What did little Eve see--and how will it haunt her? Husband, father and womanizer, Louis Batiste, is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces.","Samuel L. Jackson, Jurnee Smollett, Meagan Good"
888,tt0119832,https://m.media-amazon.com/images/M/MV5BZGUwNjQ1NDgtZjZiMy00YjIyLWE5ZGItZTAwMzQ5NzYzNWUzXkEyXkFqcGc@._V1_SX300.jpg,"Max has a one night stand with Karen in New York City. He returns to his wife, two kids and career in Los Angeles but is affected. A year later, Max and Karen meet again by chance, but this time they're with their spouses.","Wesley Snipes, Nastassja Kinski, Kyle MacLachlan"
889,tt0120275,https://m.media-amazon.com/images/M/MV5BZDg4YzhkYTItMzYwYy00YzgwLThlZjItNTIwZGVhZmRjMmQwXkEyXkFqcGc@._V1_SX300.jpg,A scriptwriter comes to Paris to work on her film. There she takes up tango lessons and forms a relationship with the dancer.,"Sally Potter, Pablo Verón, Morgane Maugran"
890,tt0119707,https://m.media-amazon.com/images/M/MV5BZTI4MzkzYmEtNTU1NC00ZDk5LWI4OTktNmRkNWMxN2E1NWNhXkEyXkFqcGc@._V1_SX300.jpg,A group of martial-arts warriors must save the Earth from an extra-dimensional invasion.,"Robin Shou, Talisa Soto, James Remar"
891,tt0118698,https://m.media-amazon.com/images/M/MV5BYjhjNmVhZGItNjFjMi00OTM4LTllY2EtNjBhZjNiOGYwM2RiXkEyXkFqcGc@._V1_SX300.jpg,"In 1930s Berlin, a gay Jew is sent to a concentration camp under the Nazi regime.","Lothaire Bluteau, Clive Owen, Mick Jagger"
892,tt0119137,https://m.media-amazon.com/images/M/MV5BYzRiODczNDMtNWY3Yi00YjFhLWExOGEtMDI5OGY5MDBhYjdjXkEyXkFqcGc@._V1_SX300.jpg,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.","Robin Williams, Marcia Gay Harden, Christopher McDonald"
893,tt0119142,https://m.media-amazon.com/images/M/MV5BOTEwYTZkYjEtYjRiZi00NGQ4LWI2M2YtNDdiYTc5ZGUyMjA5XkEyXkFqcGc@._V1_SX300.jpg,"An unhappily-married Manhattan socialite couple flee from the IRS and end up in Amish country, where they pretend to be visiting relatives.","Tim Allen, Kirstie Alley, Jay O. Sanders"
894,tt0119303,https://m.media-amazon.com/images/M/MV5BNmI0MjcxYjYtYzY5Ni00NjBkLTllN2MtZGYyNzJiYzA5ZGYxXkEyXkFqcGc@._V1_SX300.jpg,"Alex Pruitt, an 8-year-old boy living in Chicago, must fend off four international criminals who are seeking a top-secret microchip in his toy car.","Alex D. Linz, Olek Krupa, Rya Kihlstedt"
895,tt0120082,https://m.media-amazon.com/images/M/MV5BODE5YWJkMDMtN2ZiNC00MjI5LTkxYTgtOTkyZjUwMjU0YThiXkEyXkFqcGc@._V1_SX300.jpg,"A year after the Woodsboro murders, the survivors try to move on at Windsor College in Ohio-but when a new Ghostface killer starts a campus killing spree, they must face terror all over again.","Neve Campbell, Courteney Cox, David Arquette"
896,tt0120255,https://m.media-amazon.com/images/M/MV5BNzZlYjlmMDYtOTdlMC00NmViLThjMTItMmM2N2NkYTRkOTg1XkEyXkFqcGc@._V1_SX300.jpg,"A bus crash in a small town brings a lawyer to defend the families, but he discovers everything isn't what it seems.","Ian Holm, Sarah Polley, Caerthan Banks"
897,tt0128755,https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_SX300.jpg,"When the discovery of a five-thousand year old artifact of a humanoid reptile leads an investigative reporter to the Kronos Project, he uncovers an experimental device created to send humans through time, controlled by a ruthless ...","Rocky Patterson, TJ Myers, Tyler Mason"
898,tt0119925,https://m.media-amazon.com/images/M/MV5BMGNiZjA3ODMtYmExMS00MzRiLWI3N2QtNDQxYzRlYzAwNjBhXkEyXkFqcGc@._V1_SX300.jpg,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,"Kevin Costner, Will Patton, Larenz Tate"
899,tt0120521,https://m.media-amazon.com/images/M/MV5BNjZjZjNmYjYtYjZlZS00MjU1LTg5ZGUtZGU3MzM0MGMwOGJlXkEyXkFqcGc@._V1_SX300.jpg,"A recent widow, who is determined to leave Scotland for Australia with her son, gets an unexpected visit from her aging mother.","Phyllida Law, Emma Thompson, Sheila Reid"
900,tt0119485,https://m.media-amazon.com/images/M/MV5BZGFjNDFkMTMtYmM0ZS00NmQwLTkzNjUtZWYwYjA0ZWMxMDI1XkEyXkFqcGc@._V1_SX300.jpg,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.","Tenzin Thuthob Tsarong, Gyurme Tethong, Tulku Jamyang Kunga Tenzin"
901,tt0119718,https://m.media-amazon.com/images/M/MV5BNzQxMDQ3MDUtODJhMy00NDI5LWI4YmUtMWJkZjdhYzNlMTcxXkEyXkFqcGc@._V1_SX300.jpg,The myopic millionaire defeats jewel smugglers in his usual bumbling manner.,"Leslie Nielsen, Kelly Lynch, Matt Keeslar"
902,tt0118715,https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_SX300.jpg,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.","Jeff Bridges, John Goodman, Julianne Moore"
903,tt0118566,https://m.media-amazon.com/images/M/MV5BMmQ0ODI3OGQtYTJmYi00Yzg4LWJhODgtOGIwMTA2MjY2NGU4XkEyXkFqcGc@._V1_SX300.jpg,A handyman with marital problems meets a housewife with the same.,"Nick Nolte, Julie Christie, Lara Flynn Boyle"
904,,,,
905,tt0119223,https://m.media-amazon.com/images/M/MV5BMjY2MTVhYmQtNDk0MS00MjFjLTkwNjItYzJhMjFiODllYzk1XkEyXkFqcGc@._V1_SX300.jpg,Modernization of Charles Dickens' classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria"
906,,,,
907,tt0382363,,Two supermarket clerks and their evil manager must track down the world's biggest rat.,"Blaine Capatch, Patton Oswalt, Chris Rush"
908,tt0120693,https://m.media-amazon.com/images/M/MV5BNTYyMDI1MzMtMzk3MC00MDA5LTgwZTgtZjYxZjc0ZmUwNGMxXkEyXkFqcGc@._V1_SX300.jpg,The story of three not so bright men who come up with a series of crazy schemes to get a friend out of jail.,"Dave Chappelle, Guillermo Diaz, Jim Breuer"
909,tt0118892,https://m.media-amazon.com/images/M/MV5BMDEzNWJiMGItMjM2Zi00NmMyLTk1NDYtNmY0ODRhMTNjODIzXkEyXkFqcGc@._V1_SX300.jpg,"A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.","Catherine McCormack, Rufus Sewell, Oliver Platt"
910,tt0119792,https://m.media-amazon.com/images/M/MV5BNzFkODEyNDctYjgyYi00ZmU3LThmOTUtMDhmYTE5NDU0ZTEwXkEyXkFqcGc@._V1_SX300.jpg,"A rough, short-tempered patriarch of a working-class family sees his life and the relationships around him slowly unravel.","Ray Winstone, Kathy Burke, Charlie Creed-Miles"
911,tt0119594,https://m.media-amazon.com/images/M/MV5BMWE3ZjQ5M2ItYzg1OS00MTY5LThlYzktZTBlZWQ1OWZiZDQ1XkEyXkFqcGc@._V1_SX300.jpg,"A retired detective accepts a simple task, unaware that it will tear open old, forgotten, but deadly wounds.","Paul Newman, Susan Sarandon, Gene Hackman"
912,,,,
913,tt0119574,https://m.media-amazon.com/images/M/MV5BYzM5Mzg3ZjYtZjE2NC00YzhlLTgxZGYtNjM2MDNjNTc0YWUyXkEyXkFqcGc@._V1_SX300.jpg,Giles De'Ath (Sir John Hurt) is a widower who doesn't like anything modern. He goes to movies and falls in love with movie star Ronnie Bostock (Jason Priestly). He then investigates everything about the movie and Ronnie. After tha...,"John Hurt, Jason Priestley, Fiona Loewi"
914,tt0120890,https://m.media-amazon.com/images/M/MV5BZDRiYjFlNjgtNWJkMS00YjAzLTg1OTItZTkxOTFlZDA1N2U4XkEyXkFqcGc@._V1_SX300.jpg,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,"Kevin Bacon, Neve Campbell, Matt Dillon"
915,tt0119942,https://m.media-amazon.com/images/M/MV5BYzlkNDFmM2UtYWY4ZC00NGQwLTgwNmYtMWMxMzNhZjM4ODk4XkEyXkFqcGc@._V1_SX300.jpg,A man joins the political campaign of a smooth-operator candidate for President of the United States of America.,"John Travolta, Emma Thompson, Kathy Bates"
916,tt0120738,https://m.media-amazon.com/images/M/MV5BMzViNDBjNDMtMmYxOS00ZDcyLTk4NGQtZGQwMmIyODc2NGZmXkEyXkFqcGc@._V1_SX300.jpg,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.,"Gary Oldman, William Hurt, Matt LeBlanc"
917,tt0120749,https://m.media-amazon.com/images/M/MV5BZGIzM2NmZWMtYjY5My00NzNmLTkxMjUtYWZkYzBmYmVhNGU5XkEyXkFqcGc@._V1_SX300.jpg,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,"Bruce Willis, Miko Hughes, Alec Baldwin"
918,tt0120632,https://m.media-amazon.com/images/M/MV5BODYwMzM3ODEtZWZjOS00NWZhLWE2MWUtMDFlMWNiNGEwOWNlXkEyXkFqcGc@._V1_SX300.jpg,An angel considers becoming human after falling in love with a Los Angeles surgeon.,"Nicolas Cage, Meg Ryan, Andre Braugher"
919,tt0112682,"https://m.media-amazon.com/images/M/MV5BMTc5YWUxOGUtYWQ2OC00ZTMyLWI5MTktNjNkZjNmZTA1OWYyXkEyXkFqcGc@._V1_QL75_UX380_CR0,1,380,562_.jpg","A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.","Ron Perlman, Daniel Emilfork, Judith Vittet"
920,tt0114753,https://m.media-amazon.com/images/M/MV5BOTcwNGU3ZmEtNmIwYi00MmVmLWI2ZGYtMjA3YTUxZTAzZmE5XkEyXkFqcGc@._V1_SX300.jpg,"Gennaro lives with his ailing grandpa, who sits outside holding tight to his last quarter. But grandpa's not ready to die, he has some unfinished business with a woman from his past and he enlists Gennaro to act as his emissary.","Al Pacino, Mary Elizabeth Mastrantonio, Jerry Barone"
921,tt0106332,https://m.media-amazon.com/images/M/MV5BYjMzZjcwNzItNTYwZC00NzAxLWE3MmMtYmU3ZjdkMWMxNDMwXkEyXkFqcGc@._V1_SX300.jpg,Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and endure some of the most troublesome times in China's history.,"Leslie Cheung, Fengyi Zhang, Gong Li"
922,tt0112817,https://m.media-amazon.com/images/M/MV5BZjdjN2Q4MzctOWZjMS00ZjZkLTg5OWQtM2NjMTliYmE3MTY1XkEyXkFqcGc@._V1_SX300.jpg,"On the run after murdering a man, accountant William Blake encounters a strange Native American man named Nobody who prepares him for his journey into the spiritual world.","Johnny Depp, Gary Farmer, Crispin Glover"
923,tt0101640,https://m.media-amazon.com/images/M/MV5BZjZlMThlZTktOGYxNS00NjY0LWFkMzAtMjNiOTYxYjYxZWFmXkEyXkFqcGc@._V1_SX300.jpg,A young woman becomes the fourth concubine of a wealthy man and soon realizes there's fierce competition for his attention and the associated privileges.,"Gong Li, Jingwu Ma, Saifei He"
924,tt0118158,https://m.media-amazon.com/images/M/MV5BMGMwMzFjMjUtZTE4Yi00ZGQwLWFmMDItYzljOTc3YjUzZGI3XkEyXkFqcGc@._V1_SX300.jpg,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,"Jeff Bridges, Caroline Goodall, John Savage"
925,tt0118040,https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@._V1_SX300.jpg,A Seattle medical examiner uses an experimental memory transference drug to unravel the mystery surrounding his wife's brutal murder.,"Ray Liotta, Linda Fiorentino, Peter Coyote"
926,tt0116130,https://m.media-amazon.com/images/M/MV5BZGEyMTczZjktMTVkNC00Zjg3LTljOWQtNjQ1NjY0YWZjYjM0XkEyXkFqcGc@._V1_SX300.jpg,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days.","Kelsey Grammer, Lauren Holly, Rob Schneider"
927,,,,
928,tt0115963,https://m.media-amazon.com/images/M/MV5BZTU4ZjkwMzctY2RmYy00OWQ5LWJhMDItM2FjZDg3ZTAzMWI1XkEyXkFqcGc@._V1_SX300.jpg,"A young girl new to a Catholic school befriends a coven of witches whom the other students either shun or fear. But when a powerful invocation goes wrong, the consequences could endanger their lives.","Robin Tunney, Fairuza Balk, Neve Campbell"
929,tt0116493,https://m.media-amazon.com/images/M/MV5BNzA2M2VjMjgtYWY3Ni00MDFhLTgzMGMtZTAzYmI0ZDNkY2VhXkEyXkFqcGc@._V1_SX300.jpg,"Harriet M. Welsch is a spy. But when her friends find her secret notebook, the tables are turned on her. Can she win them back and still keep on going with the spy business?","Michelle Trachtenberg, Rosie O'Donnell, Gregory Smith"
930,tt0115857,https://m.media-amazon.com/images/M/MV5BZjE2NzcyYjQtODIwYy00ZDAyLWJhYTktNGI2MWU2NzQyNmJhXkEyXkFqcGc@._V1_SX300.jpg,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,"Keanu Reeves, Morgan Freeman, Rachel Weisz"
931,tt0116654,https://m.media-amazon.com/images/M/MV5BNThmNzUwYmMtYzAzYi00NzVjLTgzZDctZGQ3NmQ0YmEwNGVlXkEyXkFqcGc@._V1_SX300.jpg,"After being rescued and brought to an island, a man discovers that its inhabitants are experimental animals being turned into strange-looking humans, all of it the work of a visionary doctor.","David Thewlis, Marlon Brando, Val Kilmer"
932,tt0116311,https://m.media-amazon.com/images/M/MV5BMmJmODBiOWUtMThkZi00ZmUxLThmM2UtZWU1NzM5ZTQ1YWViXkEyXkFqcGc@._V1_SX300.jpg,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector.","Sinbad, Brock Pierce, Blake Boyd"
933,tt0116378,https://m.media-amazon.com/images/M/MV5BMzY3YmI4YjMtMWM3Zi00YTJmLWFhNGItZDAzYTUxMjJhZGUxXkEyXkFqcGc@._V1_SX300.jpg,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.","Christopher Walken, Chris Penn, Annabella Sciorra"
934,tt0117372,https://m.media-amazon.com/images/M/MV5BNDU5M2JiMjAtYmJhNS00Yjk0LWJmNWMtN2ZhM2Y3ZTY2MTk0XkEyXkFqcGc@._V1_SX300.jpg,An angel comes to Earth to help a preacher save his church and his family.,"Denzel Washington, Whitney Houston, Courtney B. Vance"
935,tt0119859,https://m.media-amazon.com/images/M/MV5BODU0YjE0ZDAtOWRmYy00NjZlLTg2N2ItNTAxN2FkYjI3Y2I5XkEyXkFqcGc@._V1_SX300.jpg,A group of women who are imprisoned on the island of Sumatra by the Japanese during World War II use music to relieve their misery.,"Glenn Close, Frances McDormand, Pauline Collins"
936,tt0115744,https://m.media-amazon.com/images/M/MV5BZTllYjU3YjAtNWI0OC00ZDk3LTk0MjktOTJiMjJjZTM4ZjM5XkEyXkFqcGc@._V1_SX300.jpg,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.","Pete Postlethwaite, Tara Fitzgerald, Ewan McGregor"
937,tt0120323,https://m.media-amazon.com/images/M/MV5BYmZiYTA0YWYtZWMzMS00M2VhLWExOTQtNWU2YWQxYjQ1NGU5XkEyXkFqcGc@._V1_SX300.jpg,A family is torn apart after a father gives his valuable farm land to his daughters.,"Michelle Pfeiffer, Jessica Lange, Jennifer Jason Leigh"
938,tt0120151,https://m.media-amazon.com/images/M/MV5BMDgyNjUwMTQtMTRiYi00YmIzLTk5MmYtMjM5ZDM5MjY1ZTQ4XkEyXkFqcGc@._V1_SX300.jpg,Greg Kinnear plays a carriage-shy husband in a romantic comedy about a couple trying to conceive a child.,"Greg Kinnear, Lauren Holly, Joan Cusack"
939,tt0113870,https://m.media-amazon.com/images/M/MV5BYjY0NTZjNzgtMjU1Mi00Nzk5LTg1MmQtODRjMTEyYTFhZTAxXkEyXkFqcGc@._V1_SX300.jpg,An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.,"Christian Slater, Kevin Bacon, Gary Oldman"
940,tt0109068,https://m.media-amazon.com/images/M/MV5BZmVkZjI2NWMtZGY5Mi00YTNjLTgwZDQtMzM4NDUzZGQ5YTFjXkEyXkFqcGc@._V1_SX300.jpg,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,"Brendan Fraser, Steve Buscemi, Adam Sandler"
941,tt0111732,https://m.media-amazon.com/images/M/MV5BMGJkZGJiOTUtODFlNi00NDM4LWFjNGQtODkwNmU5OWMzOWE1XkEyXkFqcGc@._V1_SX300.jpg,"Convinced his thesis will have him graduate with honors from Harvard University, a stuffy student finds himself at the mercy of a homeless man's demands when he holds the papers hostage.","Joe Pesci, Brendan Fraser, Moira Kelly"
942,tt0108551,https://m.media-amazon.com/images/M/MV5BYjAwZDAwNzAtZTBjYy00YjZhLWFhNWItYjFiYzg2YzcxOWY5XkEyXkFqcGc@._V1_SX300.jpg,"The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner.","Angela Bassett, Laurence Fishburne, RaéVen Kelly"
943,tt0110265,https://m.media-amazon.com/images/M/MV5BOGU1MmI3MzUtNzM5OC00MGZjLWJiNjktNTg0MjYxMjlhNmIxXkEyXkFqcGc@._V1_SX300.jpg,"The cab driver sets American Zed up with Zoe in his Paris hotel. Despite FFR1000 charged, she's an art student with day jobs e.g. bank. Safecracker Zed meets his junkie friend after 11 years to rob a bank.","Eric Stoltz, Julie Delpy, Martin Raymond"
944,tt0110971,https://m.media-amazon.com/images/M/MV5BYjgyMjRjMzktN2ExZi00YTdhLTkzMzYtMTMxN2Y4N2Y1ZThkXkEyXkFqcGc@._V1_SX300.jpg,A failed businessman is hired by the army to teach a group of underachieving recruits in order to help them pass basic training.,"Danny DeVito, Gregory Hines, James Remar"
945,tt0056923,https://m.media-amazon.com/images/M/MV5BM2FiMmFkNWItNzNmOS00MWQ3LWExNTUtZWJkOTBmNzg0ZWRjXkEyXkFqcGc@._V1_SX300.jpg,Romance and intrigue ensue in Paris as a woman is pursued by several men who want to get their hands on a fortune her murdered husband had stolen. She soon loses trust in those who claim they want to help her.,"Cary Grant, Audrey Hepburn, Walter Matthau"
946,tt0082406,https://m.media-amazon.com/images/M/MV5BY2IxMDIxZTAtMjEyMS00MzY3LTkyM2EtNTVlNTZmMjI1OTRlXkEyXkFqcGc@._V1_SX300.jpg,"A fox named Tod and a hound named Copper vow to be best friends forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test.","Mickey Rooney, Kurt Russell, Pearl Bailey"
947,,,,
948,tt0118750,https://m.media-amazon.com/images/M/MV5BM2VjZDI1NTktNzM0ZC00MzFkLThkMWQtOTFmZWMzZGYzZGQ1XkEyXkFqcGc@._V1_SX300.jpg,Two friends who have gone too long without sex set out to get some.,"Jamie Foxx, Tommy Davidson, Vivica A. Fox"
949,tt0113347,https://m.media-amazon.com/images/M/MV5BZjJhNDc5MDItNGQ3My00ODgxLWE0ZTEtZDYwMmUwNzRmMDZiXkEyXkFqcGc@._V1_SX300.jpg,Bride-to-be Finn Dodd hears tales of romance and sorrow from her elders as they construct a quilt.,"Winona Ryder, Ellen Burstyn, Anne Bancroft"
950,tt0113158,https://m.media-amazon.com/images/M/MV5BZDk3YzZjMjItZjYzYi00YjMyLWI0ZDctYmQzZDFlMjViNDAzXkEyXkFqcGc@._V1_SX300.jpg,Sadie is desperately looking up to her older sister Georgia who is a famous C&amp;W artist. Her desperate need to be accepted by her sister is constantly complicated by her drug and alcohol problems.,"Jennifer Jason Leigh, Mare Winningham, Ted Levine"
951,tt0113419,https://m.media-amazon.com/images/M/MV5BNmIzNTIzYTEtYWM5Zi00NmRiLTk4NzYtYTRiZmI0OWZkYjBhXkEyXkFqcGc@._V1_SX300.jpg,"Omri, a young boy growing up in Brooklyn, receives an odd variety of presents for his birthday: a wooden cupboard from his older brother, a set of antique keys from his mother, and a plastic Indian from his best friend, Patrick.","Hal Scardino, Litefoot, Lindsay Crouse"
952,tt0112541,https://m.media-amazon.com/images/M/MV5BZTU0ZTE1M2ItNzI4Yi00MmI0LWE2M2YtMThlYzI1ZmY5N2QwXkEyXkFqcGc@._V1_SX300.jpg,"Brooklyn Cigar Store is a neighborhood hangout in Brooklyn with Auggie Wren/H.Keitel as center. Some people are interviewed about Brooklyn, spiced up with statistics on Brooklyn.","Harvey Keitel, Lou Reed, Michael J. Fox"
953,tt0114798,https://m.media-amazon.com/images/M/MV5BMTdmNTIxZTUtMTMxYS00MDg0LWI5MTEtYTY5MDJkMjUyOWQ1XkEyXkFqcGc@._V1_SX300.jpg,"When a youngster needs a break from the pressures of his parents' household, he moves in with his offbeat uncles and learns some invaluable life lessons.","Andie MacDowell, John Turturro, Michael Richards"
